CHK-TYP   ;ANMELDEN            ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090829;152903;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;API                 ;*ALL                ;                    ;                    ;0;APG       ;APGS4     ;CFP9001   ;20090829;153822;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;LED                 ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090829;165837;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;XXP0202             ;*ALL                ;                    ;                    ;0;ZUZ       ;ZUZS7     ;CFP9001   ;20090831;151626;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;XXP1000             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090831;172806;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;SCP0001             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090901;100239;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;SCHULUNG            ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090901;100239;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;CFP0008             ;*ALL                ;                    ;                    ;0;APG       ;QPADEV000N;CFP9001   ;20090902;151938;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;HLP0002             ;*ALL                ;                    ;                    ;0;APG       ;QPADEV000N;CFP9001   ;20090902;160037;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;XXP0203             ;*ALL                ;                    ;                    ;0;APG       ;APGS4     ;CFP9001   ;20090902;204053;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;AJP0000             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090903;140311;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;AJAX                ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090903;140311;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;AJP0001             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090903;140312;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;AJP0002             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090903;140314;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
